# Z = 79, A = 197 amu, m = 206.768 au
Line	DeltaE (eV)	W_12 (s^-1)
V17-V19	37.6373		2.05237e+06
V17-W15	18011.3		2.8609e+12
V17-W18	18048.3		9.9175e+11
V17-W19	18077.9		1.51773e+14
V17-X15	32341.3		1.37988e+12
V17-X18	32370.9		6.07975e+11
V17-X19	32394.7		9.35347e+13
V17-Y15	43902.6		7.76229e+11
V17-Y18	43926.7		3.9165e+11
V17-Y19	43946		6.0356e+13
V17-Z15	53364.8		4.83816e+11
V17-Z18	53384.7		2.65763e+11
V17-Z19	53400.6		4.12459e+13
V17-[15	61206.9		3.25615e+11
V17-[18	61223.4		1.90868e+11
V17-[19	61236.7		2.9494e+13
V17-\15	67778.5		2.31909e+11
V17-\18	67792.5		1.41867e+11
V17-\19	67803.6		2.19241e+13
V17-]15	73340		1.71846e+11
V17-]18	73351.9		1.08287e+11
V17-]19	73361.4		1.68062e+13
V17-^15	78088.2		1.31249e+11
V17-^18	78098.4		8.47199e+10
V17-^19	78106.5		1.32045e+13
V18-V20	37.6373		1.43367e+06
V18-W16	18011.3		1.65785e+12
V18-W17	18048.3		9.4286e+09
V18-W20	18077.9		1.79332e+14
V18-X16	32341.3		7.02202e+11
V18-X17	32370.9		3.99467e+09
V18-X20	32394.7		9.22524e+13
V18-Y16	43902.6		3.60134e+11
V18-Y17	43926.7		2.02327e+09
V18-Y20	43946		5.2526e+13
V18-Z16	53364.8		2.10804e+11
V18-Z17	53384.7		1.2254e+09
V18-Z20	53400.6		3.27206e+13
V18-[16	61206.9		1.3422e+11
V18-[17	61223.4		7.52202e+08
V18-[20	61236.7		2.18247e+13
V18-\16	67778.5		9.14724e+10
V18-\17	67792.5		5.01904e+08
V18-\20	67803.6		1.53497e+13
V18-]16	73340		6.55981e+10
V18-]17	73351.9		3.64715e+08
V18-]20	73361.4		1.12482e+13
V18-^16	78088.2		4.88599e+10
V18-^17	78098.4		2.78575e+08
V18-^20	78106.5		8.51716e+12
V19-V21	30.7655		787293
V19-W17	18010.7		1.63771e+12
V19-W20	18040.3		9.46647e+11
V19-W21	18064.5		1.80145e+14
V19-X17	32333.3		6.93304e+11
V19-X20	32357		4.84287e+11
V19-X21	32376.4		9.26087e+13
V19-Y17	43889		3.55872e+11
V19-Y20	43908.3		2.74974e+11
V19-Y21	43924.1		5.27076e+13
V19-Z17	53347		2.07374e+11
V19-Z20	53362.9		1.70465e+11
V19-Z21	53375.9		3.28346e+13
V19-[17	61185.8		1.32541e+11
V19-[20	61199.1		1.1394e+11
V19-[21	61209.9		2.18881e+13
V19-\17	67754.9		9.05152e+10
V19-\20	67766		7.99935e+10
V19-\21	67775.1		1.53928e+13
V19-]17	73314.2		6.47946e+10
V19-]20	73323.7		5.83951e+10
V19-]21	73331.5		1.12818e+13
V19-^17	78060.7		4.81102e+10
V19-^20	78068.9		4.4094e+10
V19-^21	78075.5		8.54346e+12
V20-V22	30.7655		411598
V20-W18	18010.7		7.9261e+11
V20-W19	18040.3		3.68643e+09
V20-W22	18064.5		2.12334e+14
V20-X18	32333.3		2.83551e+11
V20-X19	32357		1.31801e+09
V20-X22	32376.4		8.10688e+13
V20-Y18	43889		1.29467e+11
V20-Y19	43908.3		5.96786e+08
V20-Y22	43924.1		3.82096e+13
V20-Z18	53347		6.95128e+10
V20-Z19	53362.9		3.2858e+08
V20-Z22	53375.9		2.08611e+13
V20-[18	61185.8		4.14877e+10
V20-[19	61199.1		1.89088e+08
V20-[22	61209.9		1.26228e+13
V20-\18	67754.9		2.68692e+10
V20-\19	67766		1.21175e+08
V20-\22	67775.1		8.23578e+12
V20-]18	73314.2		1.84807e+10
V20-]19	73323.7		8.50335e+07
V20-]22	73331.5		5.68694e+12
V20-^18	78060.7		1.32959e+10
V20-^19	78068.9		6.26264e+07
V20-^22	78075.5		4.10428e+12
V21-V23	25.6193		238734
V21-W19	18009.5		7.84919e+11
V21-W22	18033.7		9.20144e+11
V21-W23	18053.9		2.13094e+14
V21-X19	32326.3		2.80667e+11
V21-X22	32345.6		3.49501e+11
V21-X23	32361.8		8.13161e+13
V21-Y19	43877.6		1.28188e+11
V21-Y22	43893.3		1.64228e+11
V21-Y23	43906.4		3.83148e+13
V21-Z19	53332.2		6.86116e+10
V21-Z22	53345.1		8.93458e+10
V21-Z23	53356		2.0917e+13
V21-[19	61168.3		4.10886e+10
V21-[22	61179.1		5.40974e+10
V21-[23	61188.1		1.26519e+13
V21-\19	67735.2		2.66305e+10
V21-\22	67744.4		3.52076e+10
V21-\23	67752		8.25473e+12
V21-]19	73293		1.82735e+10
V21-]22	73300.7		2.42363e+10
V21-]23	73307.2		5.70057e+12
V21-^19	78038.1		1.31118e+10
V21-^22	78044.7		1.7463e+10
V21-^23	78050.3		4.11407e+12
V22-W20	18009.5		2.53841e+11
V22-W21	18033.7		9.8313e+08
V22-W24	18053.9		2.5064e+14
V22-X20	32326.3		7.20982e+10
V22-X21	32345.6		2.78917e+08
V22-X24	32361.8		5.33267e+13
V22-Y20	43877.6		2.8217e+10
V22-Y21	43893.3		1.08598e+08
V22-Y24	43906.4		1.85169e+13
V22-Z20	53332.2		1.35523e+10
V22-Z21	53345.1		5.29959e+07
V22-Z24	53356		8.31683e+12
V22-[20	61168.3		7.44645e+09
V22-[21	61179.1		2.82042e+07
V22-[24	61188.1		4.38766e+12
V22-\20	67735.2		4.52054e+09
V22-\21	67744.4		1.71258e+07
V22-\24	67752		2.58488e+12
V22-]20	73293		2.95075e+09
V22-]21	73300.7		1.14305e+07
V22-]24	73307.2		1.64941e+12
V22-^20	78038.1		2.03386e+09
V22-^21	78044.7		8.01056e+06
V22-^24	78050.3		1.11799e+12
V23-W21	18008.1		2.51825e+11
V23-W24	18028.3		9.07759e+11
V23-W25	18045.3		2.51366e+14
V23-X21	32320		7.14945e+10
V23-X24	32336.2		1.92186e+11
V23-X25	32349.8		5.34582e+13
V23-Y21	43867.7		2.7979e+10
V23-Y24	43880.8		6.65243e+10
V23-Y25	43891.9		1.85583e+13
V23-Z21	53319.5		1.34114e+10
V23-Z24	53330.3		2.97945e+10
V23-Z25	53339.5		8.33446e+12
V23-[21	61153.5		7.38831e+09
V23-[24	61162.5		1.571e+10
V23-[25	61170.1		4.39597e+12
V23-\21	67718.7		4.48368e+09
V23-\24	67726.3		9.23088e+09
V23-\25	67732.8		2.5898e+12
V23-]21	73275.1		2.91977e+09
V23-]24	73281.6		5.87708e+09
V23-]25	73287		1.65258e+12
V23-^21	78019.1		2.00888e+09
V23-^24	78024.7		3.98014e+09
V23-^25	78029.3		1.12005e+12
W1-W3	1610.17		3.37591e+11
W1-X2	14859.7		1.76592e+13
W1-X3	16146.5		8.69463e+12
W1-Y2	26818.1		1.43333e+13
W1-Y3	27862.7		8.00036e+12
W1-Z2	36584		1.1602e+13
W1-Z3	37443.5		6.73752e+12
W1-[2	44662.1		9.44218e+12
W1-[3	45377.8		5.72941e+12
W1-\2	51420		7.79443e+12
W1-\3	52022.2		4.81567e+12
W1-]2	57130.5		-nan
W1-]3	57642		4.07014e+12
W1-^2	61999.2		-nan
W1-^3	62437.3		-nan
W2-W4	1610.17		3.35789e+11
W2-X1	14859.7		1.17554e+13
W2-X4	16146.5		1.13614e+13
W2-Y1	26818.1		9.0989e+12
W2-Y4	27862.7		1.06903e+13
W2-Z1	36584		7.0348e+12
W2-Z4	37443.5		9.21508e+12
W2-[1	44662.1		5.69613e+12
W2-[4	45377.8		7.84095e+12
W2-\1	51420		4.60963e+12
W2-\4	52022.2		6.64609e+12
W2-]1	57130.5		-nan
W2-]4	57642		5.68531e+12
W2-^1	61999.2		-nan
W2-^4	62437.3		-nan
W3-W5	469.054		1.01828e+10
W3-X1	13249.5		3.73799e+13
W3-X4	14536.4		4.10903e+12
W3-X5	14911.6		2.11547e+13
W3-Y1	25208		2.6881e+13
W3-Y4	26252.5		3.38834e+12
W3-Y5	26557.4		1.81104e+13
W3-Z1	34973.8		2.05114e+13
W3-Z4	35833.3		2.7814e+12
W3-Z5	36084.4		1.4918e+13
W3-[1	43051.9		1.61687e+13
W3-[4	43767.6		2.26572e+12
W3-[5	43976.8		1.24873e+13
W3-\1	49809.9		1.30272e+13
W3-\4	50412.1		1.88401e+12
W3-\5	50588.2		1.04201e+13
W3-]1	55520.3		-nan
W3-]4	56031.8		1.59786e+12
W3-]5	56181.5		8.78058e+12
W3-^1	60389		-nan
W3-^4	60827.2		-nan
W3-^5	60955.5		7.49347e+12
W4-W6	469.054		9.91088e+09
W4-X2	13249.5		3.14585e+13
W4-X3	14536.4		1.8258e+12
W4-X6	14911.6		2.58375e+13
W4-Y2	25208		2.21338e+13
W4-Y3	26252.5		1.36942e+12
W4-Y6	26557.4		2.23474e+13
W4-Z2	34973.8		1.65364e+13
W4-Z3	35833.3		1.02885e+12
W4-Z6	36084.4		1.86036e+13
W4-[2	43051.9		1.29833e+13
W4-[3	43767.6		8.28345e+11
W4-[6	43976.8		1.55126e+13
W4-\2	49809.9		1.0343e+13
W4-\3	50412.1		6.60995e+11
W4-\6	50588.2		1.29911e+13
W4-]2	55520.3		-nan
W4-]3	56031.8		5.33171e+11
W4-]6	56181.5		1.10116e+13
W4-^2	60389		-nan
W4-^3	60827.2		-nan
W4-^6	60955.5		9.42667e+12
W5-W7	227.928		1.22128e+09
W5-X3	14067.3		1.97289e+13
W5-X6	14442.6		2.08895e+12
W5-X7	14625		2.94047e+13
W5-Y3	25783.5		1.44645e+13
W5-Y6	26088.4		1.73695e+12
W5-Y7	26236.6		2.49753e+13
W5-Z3	35364.2		1.09945e+13
W5-Z6	35615.3		1.43433e+12
W5-Z7	35737.4		2.0544e+13
W5-[3	43298.5		8.60162e+12
W5-[6	43507.7		1.16657e+12
W5-[7	43609.5		1.71463e+13
W5-\3	49943		6.8794e+12
W5-\6	50119.2		9.73639e+11
W5-\7	50204.9		1.42951e+13
W5-]2	55051.2		-nan
W5-]3	55562.8		5.63903e+12
W5-]6	55712.5		8.28537e+11
W5-]7	55785.3		1.20451e+13
W5-^2	59919.9		-nan
W5-^3	60358.1		-nan
W5-^6	60486.4		7.09092e+11
W5-^7	60548.9		1.02755e+13
W6-W8	227.928		1.16999e+09
W6-X4	14067.3		1.59239e+13
W6-X5	14442.6		6.1522e+11
W6-X8	14625		3.53676e+13
W6-Y4	25783.5		1.12672e+13
W6-Y5	26088.4		4.43826e+11
W6-Y8	26236.6		3.00653e+13
W6-Z4	35364.2		8.3021e+12
W6-Z5	35615.3		3.22576e+11
W6-Z8	35737.4		2.47835e+13
W6-[4	43298.5		6.43314e+12
W6-[5	43507.7		2.57123e+11
W6-[8	43609.5		2.05178e+13
W6-\4	49943		5.06194e+12
W6-\5	50119.2		2.01393e+11
W6-\8	50204.9		1.70963e+13
W6-]4	55562.8		4.07704e+12
W6-]5	55712.5		1.59312e+11
W6-]8	55785.3		1.44251e+13
W6-^4	60358.1		-nan
W6-^5	60486.4		1.29943e+11
W6-^8	60548.9		1.22952e+13
W7-W9	135.196		2.53389e+08
W7-X5	14214.7		1.36232e+13
W7-X8	14397.1		1.37652e+12
W7-X9	14505.3		3.7316e+13
W7-Y5	25860.5		9.70174e+12
W7-Y8	26008.7		1.14468e+12
W7-Y9	26096.7		3.14965e+13
W7-Z5	35387.4		7.20322e+12
W7-Z8	35509.5		9.43993e+11
W7-Z9	35582		2.57999e+13
W7-[5	43279.8		5.52852e+12
W7-[8	43381.6		7.63697e+11
W7-[9	43442		2.14209e+13
W7-\5	49891.2		4.35629e+12
W7-\8	49976.9		6.37011e+11
W7-\9	50027.8		1.77957e+13
W7-]5	55484.5		3.53007e+12
W7-]8	55557.4		5.41555e+11
W7-]9	55600.6		1.49538e+13
W7-^4	60130.2		-nan
W7-^5	60258.5		2.91646e+12
W7-^8	60320.9		4.62159e+11
W7-^9	60358		1.27229e+13
W8-W10	135.196		2.38752e+08
W8-X6	14214.7		1.07358e+13
W8-X7	14397.1		2.65817e+11
W8-X10	14505.3		4.45092e+13
W8-Y6	25860.5		7.31699e+12
W8-Y7	26008.7		1.83167e+11
W8-Y10	26096.7		3.72187e+13
W8-Z6	35387.4		5.23329e+12
W8-Z7	35509.5		1.2809e+11
W8-Z10	35582		3.02915e+13
W8-[6	43279.8		3.96299e+12
W8-[7	43381.6		1.0083e+11
W8-[10	43442		2.48172e+13
W8-\6	49891.2		3.06074e+12
W8-\7	49976.9		7.71945e+10
W8-\10	50027.8		2.05067e+13
W8-]6	55484.5		2.42882e+12
W8-]7	55557.4		5.96584e+10
W8-]10	55600.6		1.71752e+13
W8-^6	60258.5		1.97662e+12
W8-^7	60320.9		4.79296e+10
W8-^10	60358		1.45427e+13
W9-W11	89.5962		7.10936e+07
W9-X7	14261.9		9.94783e+12
W9-X10	14370.1		1.03616e+12
W9-X11	14441.8		4.57971e+13
W9-Y7	25873.5		6.78652e+12
W9-Y10	25961.5		8.53608e+11
W9-Y11	26019.8		3.81566e+13
W9-Z7	35374.3		4.88429e+12
W9-Z10	35446.8		6.96711e+11
W9-Z11	35494.8		3.09326e+13
W9-[7	43246.4		3.65861e+12
W9-[10	43306.8		5.58521e+11
W9-[11	43346.8		2.54133e+13
W9-\7	49841.8		2.83065e+12
W9-\10	49892.6		4.63414e+11
W9-\11	49926.4		2.09489e+13
W9-]7	55422.2		2.26107e+12
W9-]10	55465.5		3.91471e+11
W9-]11	55494.1		1.74931e+13
W9-^7	60185.7		1.84559e+12
W9-^10	60222.8		3.31644e+11
W9-^11	60247.4		1.47977e+13
W10-W12	89.5962		6.57132e+07
W10-X8	14261.9		7.65673e+12
W10-X9	14370.1		1.29172e+11
W10-X12	14441.8		5.43041e+13
W10-Y8	25873.5		4.95729e+12
W10-Y9	25961.5		8.43041e+10
W10-Y12	26019.8		4.42851e+13
W10-Z8	35374.3		3.4172e+12
W10-Z9	35446.8		5.65468e+10
W10-Z12	35494.8		3.5315e+13
W10-[8	43246.4		2.51417e+12
W10-[9	43306.8		4.36702e+10
W10-[12	43346.8		2.84497e+13
W10-\8	49841.8		1.89878e+12
W10-\9	49892.6		3.24981e+10
W10-\12	49926.4		2.31914e+13
W10-]8	55422.2		1.48065e+12
W10-]9	55465.5		2.44929e+10
W10-]12	55494.1		1.91967e+13
W10-^8	60185.7		1.18795e+12
W10-^9	60222.8		1.93875e+10
W10-^12	60247.4		1.60879e+13
W11-W13	63.7708		2.40634e+07
W11-X9	14280.5		7.32152e+12
W11-X12	14352.2		8.4586e+11
W11-X13	14403.3		5.5258e+13
W11-Y9	25871.9		4.73803e+12
W11-Y12	25930.2		6.82226e+11
W11-Y13	25971.7		4.49645e+13
W11-Z9	35357.2		3.2839e+12
W11-Z12	35405.2		5.45556e+11
W11-Z13	35439.4		3.57649e+13
W11-[9	43217.2		2.38967e+12
W11-[12	43257.3		4.31032e+11
W11-[13	43285.8		2.88765e+13
W11-\9	49803		1.80944e+12
W11-\12	49836.8		3.5356e+11
W11-\13	49860.8		2.34903e+13
W11-]9	55375.9		1.4206e+12
W11-]12	55404.5		2.94966e+11
W11-]13	55425		1.94025e+13
W11-^9	60133.2		1.14255e+12
W11-^12	60157.8		2.46918e+11
W11-^13	60175.3		1.62545e+13
W12-W14	63.7708		2.17233e+07
W12-X10	14280.5		5.4813e+12
W12-X11	14352.2		6.66002e+10
W12-X14	14403.3		6.52221e+13
W12-Y10	25871.9		3.33445e+12
W12-Y11	25930.2		4.07675e+10
W12-Y14	25971.7		5.11637e+13
W12-Z10	35357.2		2.19994e+12
W12-Z11	35405.2		2.61334e+10
W12-Z14	35439.4		3.95484e+13
W12-[10	43217.2		1.56361e+12
W12-[11	43257.3		1.96296e+10
W12-[14	43285.8		3.10612e+13
W12-\10	49803		1.1502e+12
W12-\11	49836.8		1.41145e+10
W12-\14	49860.8		2.48072e+13
W12-]10	55375.9		8.78741e+11
W12-]11	55404.5		1.03643e+10
W12-]14	55425		2.01798e+13
W12-^10	60133.2		6.93226e+11
W12-^11	60157.8		8.09055e+09
W12-^14	60175.3		1.66609e+13
W13-W15	47.7174		9.20342e+06
W13-X11	14288.5		5.32271e+12
W13-X14	14339.5		7.29207e+11
W13-X15	14377.7		6.59841e+13
W13-Y11	25866.4		3.23558e+12
W13-Y14	25907.9		5.67237e+11
W13-Y15	25939		5.16842e+13
W13-Z11	35341.5		2.14379e+12
W13-Z14	35375.7		4.3883e+11
W13-Z15	35401.3		3.98889e+13
W13-[11	43193.5		1.50836e+12
W13-[14	43222		3.396e+11
W13-[15	43243.3		3.13693e+13
W13-\11	49773		1.11397e+12
W13-\14	49797		2.73137e+11
W13-\15	49815		2.50135e+13
W13-]11	55340.8		8.56445e+11
W13-]14	55361.2		2.23247e+11
W13-]15	55376.5		2.03218e+13
W13-^11	60094		6.76282e+11
W13-^14	60111.5		1.83659e+11
W13-^15	60124.6		1.67782e+13
W14-W16	47.7174		8.05602e+06
W14-X12	14288.5		3.84708e+12
W14-X13	14339.5		3.51705e+10
W14-X16	14377.7		7.75901e+13
W14-Y12	25866.4		2.17296e+12
W14-Y13	25907.9		1.99417e+10
W14-Y16	25939		5.74332e+13
W14-Z12	35341.5		1.36128e+12
W14-Z13	35375.7		1.22022e+10
W14-Z16	35401.3		4.24183e+13
W14-[12	43193.5		9.28023e+11
W14-[13	43222		8.75606e+09
W14-[16	43243.3		3.21211e+13
W14-\12	49773		6.62063e+11
W14-\13	49797		6.05247e+09
W14-\16	49815		2.49164e+13
W14-]12	55340.8		4.93925e+11
W14-]13	55361.2		4.35461e+09
W14-]16	55376.5		1.97775e+13
W14-^12	60094		3.81872e+11
W14-^13	60111.5		3.36608e+09
W14-^16	60124.6		1.59927e+13
W15-W17	37.0536		3.80426e+06
W15-X13	14291.8		3.76819e+12
W15-X16	14330		6.53731e+11
W15-X17	14359.7		7.82324e+13
W15-Y13	25860.2		2.12692e+12
W15-Y16	25891.3		4.80598e+11
W15-Y17	25915.4		5.7846e+13
W15-Z13	35327.9		1.33642e+12
W15-Z16	35353.5		3.54844e+11
W15-Z17	35373.4		4.26806e+13
W15-[13	43174.3		9.03541e+11
W15-[16	43195.6		2.6564e+11
W15-[17	43212.2		3.23469e+13
W15-\13	49749.3		6.47403e+11
W15-\16	49767.3		2.07442e+11
W15-\17	49781.2		2.50564e+13
W15-]13	55313.5		4.85431e+11
W15-]16	55328.7		1.65061e+11
W15-]17	55340.6		1.98744e+13
W15-^13	60063.8		3.75202e+11
W15-^16	60076.9		1.3285e+11
W15-^17	60087.1		1.60759e+13
W16-W18	37.0536		3.18919e+06
W16-X14	14291.8		2.59778e+12
W16-X15	14330		1.84888e+10
W16-X18	14359.7		9.17026e+13
W16-Y14	25860.2		1.34295e+12
W16-Y15	25891.3		9.58086e+09
W16-Y18	25915.4		6.23431e+13
W16-Z14	35327.9		7.9034e+11
W16-Z15	35353.5		5.52651e+09
W16-Z18	35373.4		4.31514e+13
W16-[14	43174.3		5.1314e+11
W16-[15	43195.6		3.76742e+09
W16-[18	43212.2		3.10538e+13
W16-\14	49749.3		3.52847e+11
W16-\15	49767.3		2.49113e+09
W16-\18	49781.2		2.31311e+13
W16-]14	55313.5		2.55679e+11
W16-]15	55328.7		1.74712e+09
W16-]18	55340.6		1.77573e+13
W16-^14	60063.8		1.92902e+11
W16-^15	60076.9		1.33024e+09
W16-^18	60087.1		1.39654e+13
W17-W19	29.6079		1.63798e+06
W17-X15	14293		2.55807e+12
W17-X18	14322.6		6.03534e+11
W17-X19	14346.3		9.22661e+13
W17-Y15	25854.2		1.32161e+12
W17-Y18	25878.4		4.07931e+11
W17-Y19	25897.6		6.26748e+13
W17-Z15	35316.5		7.79406e+11
W17-Z18	35336.4		2.81976e+11
W17-Z19	35352.2		4.33529e+13
W17-[15	43158.6		5.02547e+11
W17-[18	43175.1		2.01227e+11
W17-[19	43188.4		3.12126e+13
W17-\15	49730.2		3.47211e+11
W17-\18	49744.2		1.50734e+11
W17-\19	49755.3		2.32247e+13
W17-]15	55291.7		2.52578e+11
W17-]18	55303.6		1.15733e+11
W17-]19	55313.1		1.78232e+13
W17-^15	60039.9		1.90288e+11
W17-^18	60050		9.05512e+10
W17-^19	60058.2		1.40221e+13
W18-W20	29.6079		1.28458e+06
W18-X16	14293		1.64881e+12
W18-X17	14322.6		9.38706e+09
W18-X20	14346.3		1.07861e+14
W18-Y16	25854.2		7.65526e+11
W18-Y17	25878.4		4.36309e+09
W18-Y20	25897.6		6.47211e+13
W18-Z16	35316.5		4.17544e+11
W18-Z17	35336.4		2.34328e+09
W18-Z20	35352.2		4.08647e+13
W18-[16	43158.6		2.55627e+11
W18-[17	43175.1		1.49647e+09
W18-[20	43188.4		2.74108e+13
W18-\16	49730.2		1.68144e+11
W18-\17	49744.2		9.41882e+08
W18-\20	49755.3		1.93213e+13
W18-]16	55291.7		1.17604e+11
W18-]17	55303.6		6.4291e+08
W18-]20	55313.1		1.4184e+13
W18-^16	60039.9		8.61325e+10
W18-^17	60050		4.799e+08
W18-^20	60058.2		1.0753e+13
W19-W21	24.2029		705470
W19-X17	14293		1.62929e+12
W19-X20	14316.7		5.70062e+11
W19-X21	14336.1		1.08371e+14
W19-Y17	25848.8		7.56076e+11
W19-Y20	25868		3.4031e+11
W19-Y21	25883.8		6.49855e+13
W19-Z17	35306.8		4.12918e+11
W19-Z20	35322.6		2.14427e+11
W19-Z21	35335.6		4.10138e+13
W19-[17	43145.5		2.51435e+11
W19-[20	43158.8		1.42989e+11
W19-[21	43169.6		2.75156e+13
W19-\17	49714.6		1.66176e+11
W19-\20	49725.7		1.01192e+11
W19-\21	49734.9		1.93805e+13
W19-]17	55274		1.16516e+11
W19-]20	55283.4		7.41661e+10
W19-]21	55291.2		1.42262e+13
W19-^17	60020.4		8.51291e+10
W19-^20	60028.6		5.59549e+10
W19-^21	60035.2		1.07881e+13
W20-W22	24.2029		490833
W20-X18	14293		9.46911e+11
W20-X19	14316.7		4.40825e+09
W20-X22	14336.1		1.26394e+14
W20-Y18	25848.8		3.84649e+11
W20-Y19	25868		1.79082e+09
W20-Y22	25883.8		6.28175e+13
W20-Z18	35306.8		1.90929e+11
W20-Z19	35322.6		8.79374e+08
W20-Z22	35335.6		3.47731e+13
W20-[18	43145.5		1.08783e+11
W20-[19	43158.8		5.17819e+08
W20-[22	43169.6		2.11614e+13
W20-\18	49714.6		6.77688e+10
W20-\19	49725.7		3.08446e+08
W20-\22	49734.9		1.38419e+13
W20-]18	55274		4.53808e+10
W20-]19	55283.4		2.03944e+08
W20-]22	55291.2		9.57583e+12
W20-^18	60020.4		3.20514e+10
W20-^19	60028.6		1.47918e+08
W20-^22	60035.2		6.9188e+12
W21-W23	20.155		284710
W21-X19	14292.5		9.37967e+11
W21-X22	14311.9		5.48366e+11
W21-X23	14328.1		1.26867e+14
W21-Y19	25843.8		3.80852e+11
W21-Y22	25859.6		2.71259e+11
W21-Y23	25872.7		6.30204e+13
W21-Z19	35298.4		1.89164e+11
W21-Z22	35311.4		1.49784e+11
W21-Z23	35322.2		3.48747e+13
W21-[19	43134.6		1.0736e+11
W21-[22	43145.4		9.07808e+10
W21-[23	43154.4		2.12234e+13
W21-\19	49701.5		6.71713e+10
W21-\22	49710.6		5.95112e+10
W21-\23	49718.2		1.38756e+13
W21-]19	55259.2		4.5026e+10
W21-]22	55267		4.10609e+10
W21-]23	55273.5		9.5994e+12
W21-^19	60004.4		3.17062e+10
W21-^22	60011		2.95525e+10
W21-^23	60016.6		6.9371e+12
W22-W24	20.155		148303
W22-X20	14292.5		4.55162e+11
W22-X21	14311.9		1.76437e+09
W22-X24	14328.1		1.47667e+14
W22-Y20	25843.8		1.5564e+11
W22-Y21	25859.6		6.0293e+08
W22-Y24	25872.7		5.40849e+13
W22-Z20	35298.4		6.85225e+10
W22-Z21	35311.4		2.63631e+08
W22-Z24	35322.2		2.46346e+13
W22-[20	43134.6		3.56893e+10
W22-[21	43145.4		1.40471e+08
W22-[24	43154.4		1.30716e+13
W22-\20	49701.5		2.07764e+10
W22-\21	49710.6		7.8509e+07
W22-\24	49718.2		7.72204e+12
W22-]20	55259.2		1.31799e+10
W22-]21	55267		4.9789e+07
W22-]24	55273.5		4.93658e+12
W22-^20	60004.4		8.90203e+09
W22-^21	60011		3.4625e+07
W22-^24	60016.6		3.34977e+12
W23-W25	17.0447		90028.4
W23-X21	14291.8		4.51649e+11
W23-X24	14307.9		5.35426e+11
W23-X25	14321.5		1.48114e+14
W23-Y21	25839.4		1.5438e+11
W23-Y24	25852.6		1.95241e+11
W23-Y25	25863.7		5.42263e+13
W23-Z21	35291.3		6.798e+10
W23-Z24	35302.1		8.86897e+10
W23-Z25	35311.2		2.46933e+13
W23-[21	43125.2		3.53161e+10
W23-[24	43134.3		4.69197e+10
W23-[25	43141.9		1.31018e+13
W23-\21	49690.5		2.06312e+10
W23-\24	49698.1		2.77347e+10
W23-\25	49704.5		7.73754e+12
W23-]21	55246.8		1.30844e+10
W23-]24	55253.3		1.76786e+10
W23-]25	55258.8		4.94676e+12
W23-^21	59990.9		8.81121e+09
W23-^24	59996.4		1.19632e+10
W23-^25	60001.1		3.35692e+12
W24-X22	14291.8		1.46409e+11
W24-X23	14307.9		4.79786e+08
W24-X26	14321.5		1.72093e+14
W24-Y22	25839.4		3.9602e+10
W24-Y23	25852.6		1.29639e+08
W24-Y26	25863.7		3.48711e+13
W24-Z22	35291.3		1.4884e+10
W24-Z23	35302.1		4.85232e+07
W24-Z26	35311.2		1.16292e+13
W24-[22	43125.2		6.90871e+09
W24-[23	43134.3		2.28286e+07
W24-[26	43141.9		5.04949e+12
W24-\22	49690.5		3.68967e+09
W24-\23	49698.1		1.1799e+07
W24-\26	49704.5		2.58884e+12
W24-]22	55246.8		2.1865e+09
W24-]23	55253.3		7.05972e+06
W24-]26	55258.8		1.48839e+12
W24-^22	59990.9		1.39731e+09
W24-^23	59996.4		4.62965e+06
W24-^26	60001.1		9.30046e+11
W25-X23	14290.9		1.45467e+11
W25-X26	14304.5		5.29329e+11
W25-X27	14316.2		1.72524e+14
W25-Y23	25835.5		3.93334e+10
W25-Y26	25846.6		1.06802e+11
W25-Y27	25856.1		3.49464e+13
W25-Z23	35285		1.47817e+10
W25-Z26	35294.2		3.55192e+10
W25-Z27	35302		1.16522e+13
W25-[23	43117.2		6.85053e+09
W25-[26	43124.8		1.5385e+10
W25-[27	43131.4		5.05896e+12
W25-\23	49681		3.66772e+09
W25-\26	49687.5		7.88343e+09
W25-\27	49693		2.59322e+12
W25-]23	55236.3		2.1711e+09
W25-]26	55241.7		4.52024e+09
W25-]27	55246.4		1.49096e+12
W25-^23	59979.4		1.38406e+09
W25-^26	59984		2.81959e+09
W25-^27	59988.1		9.31644e+11
X1-X3	1286.85		2.32401e+11
X1-Y2	11958.4		1.21332e+13
X1-Y3	13003		5.94745e+12
X1-Z2	21724.3		9.95424e+12
X1-Z3	22583.8		5.5284e+12
X1-[2	29802.4		8.13821e+12
X1-[3	30518.1		4.69984e+12
X1-\2	36560.3		6.67908e+12
X1-\3	37162.5		4.03406e+12
X1-]2	42270.8		-nan
X1-]3	42782.3		3.41302e+12
X1-^2	47139.5		-nan
X1-^3	47577.6		-nan
X2-X4	1286.85		2.31535e+11
X2-Y1	11958.4		8.30951e+12
X2-Y4	13003		7.63732e+12
X2-Z1	21724.3		6.51793e+12
X2-Z4	22583.8		7.25644e+12
X2-[1	29802.4		5.09643e+12
X2-[4	30518.1		6.31507e+12
X2-\1	36560.3		4.16983e+12
X2-\4	37162.5		5.41971e+12
X2-]1	42270.8		-nan
X2-]4	42782.3		4.62967e+12
X2-^1	47139.5		-nan
X2-^4	47577.6		-nan
X3-X5	375.267		7.04271e+09
X3-Y1	10671.6		2.63752e+13
X3-Y4	11716.2		2.79616e+12
